%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
85815000000,28551,85815000000,panda_K,0.029753562356907886,-0.006933935837214161,0.02493416648280063,-0.03515652091894035,0.09664199739198003,-0.029788616593211352
85818000000,28552,85818000000,panda_K,0.029755448024788942,-0.006933786516103914,0.024938122270930674,-0.03515771551024613,0.09664114764676385,-0.02978978712322783
85821000000,28553,85821000000,panda_K,0.029757330382845636,-0.006933637167733091,0.024942074226611224,-0.03515891102681916,0.0966402975507024,-0.029790958475029557
85824000000,28554,85824000000,panda_K,0.029759209442859803,-0.0069334877930460614,0.02494602235226544,-0.03516010746409533,0.09663944710391965,-0.029792130649856904
85827000000,28555,85827000000,panda_K,0.029761085218634943,-0.006933338391751004,0.024949966650819395,-0.03516130482131978,0.09663859630658957,-0.029793303645621532
85830000000,28556,85830000000,panda_K,0.029762957721502132,-0.006933188964312671,0.024953907125552233,-0.035162503095842554,0.09663774515756483,-0.029794477460583703
85833000000,28557,85833000000,panda_K,0.02976482696384658,-0.0069330395108049975,0.024957843778708216,-0.03516370228514512,0.09663689366092748,-0.02979565209572562
85836000000,28558,85836000000,panda_K,0.02976669295846214,-0.006932890031425339,0.024961776612729088,-0.03516490238816621,0.09663604181372065,-0.029796827548397662
85839000000,28559,85839000000,panda_K,0.02976855571644417,-0.006932740526213177,0.024965705631452104,-0.035166103402996106,0.09663518961772763,-0.029798003817949656
85842000000,28560,85842000000,panda_K,0.029770415251427897,-0.006932590995155162,0.024969630837423252,-0.035167305328033624,0.0966343370731222,-0.02979918090313735
85845000000,28561,85845000000,panda_K,0.029772271574492422,-0.006932441438821144,0.024973552232646724,-0.035168508160232696,0.09663348418097195,-0.029800358803096956
85848000000,28562,85848000000,panda_K,0.02977412469788427,-0.006932291857118272,0.024977469821136293,-0.03516971189815579,0.09663263094017807,-0.029801537516631046
85851000000,28563,85851000000,panda_K,0.029775974633266686,-0.00693214225030056,0.024981383605349895,-0.035170916540329805,0.09663177735297157,-0.02980271704316728
85854000000,28564,85854000000,panda_K,0.02977782139332627,-0.006931992618364177,0.024985293587624944,-0.035172122085015946,0.09663092341912974,-0.029803897381163656
85857000000,28565,85857000000,panda_K,0.02977966498930902,-0.006931842961517429,0.02498919977184305,-0.035173328530684125,0.0966300691376507,-0.029805078529787813
85860000000,28566,85860000000,panda_K,0.029781505432974587,-0.006931693280121616,0.024993102159896294,-0.03517453587343103,0.09662921451117981,-0.029806260488026072
85863000000,28567,85863000000,panda_K,0.029783342736312852,-0.006931543574081912,0.02499700075507416,-0.035175744112741075,0.09662835953943982,-0.0298074432539445
85866000000,28568,85866000000,panda_K,0.029785176910879042,-0.0069313938438399295,0.025000895560158633,-0.0351769532472766,0.09662750422021235,-0.02980862682852247
