%time,field.data
365104000000,1.1627247191480805
365105000000,1.2454095924468032
365106000000,1.3535689001367666
365107000000,1.1644679839294656
365108000000,1.2490119643165705
365109000000,1.3939302420719293
365110000000,1.1664233831648487
365111000000,1.2484879934273754
365112000000,1.3905275134443777
365113000000,1.1626039586433752
365114000000,1.2466084529755723
365115000000,1.3875666302658973
365116000000,1.1064635113351615
365117000000,1.244328316121178
365118000000,1.3871786804633146
365119000000,1.1598298512878453
365120000000,1.246356006418524
365121000000,1.3817365512201665
365122000000,1.1546403593446537
365123000000,1.2399195302066222
365124000000,1.3740273718758749
365125000000,1.15052387202127
365126000000,1.1996999669465276
365127000000,1.3683628870393552
365128000000,1.1490441144541133
365129000000,1.2347379565744951
365130000000,1.3663360596108785
365131000000,1.1423019332988051
365132000000,1.2287175944684603
365133000000,1.3558588917244538
365134000000,1.1349318241434974
365135000000,1.2238421866958258
365136000000,1.3491911714899447
365137000000,1.129027146432564
365138000000,1.2200627577524297
365139000000,1.3425392366080926
365140000000,1.1246146956938525
365141000000,1.2130262406289938
365142000000,1.3322678587053756
365143000000,1.1144326235640913
365144000000,1.2050511675239908
365145000000,1.323125031766759
365146000000,1.1072957783237904
365147000000,1.1965559556869398
